11/15 05:49:41 AM | TRAINING: Epoch: 1, Batch: 145/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27963, nOnes_pred: 65719, TPR[all: 0.460, HumanFC: 0.450, EpiMap: 0.466, TFs: 0.468], TNR[all: 0.548, HumanFC: 0.554, EpiMap: 0.578, TFs: 0.506], roc[HumanFC: 0.494, EpiMap: 0.500, TFs: 0.494 ], accuracy[HumanFC: 0.766, EpiMap: 0.531, TFs: 0.584 ]
11/15 05:49:46 AM | TRAINING: Epoch: 1, Batch: 150/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 23479, nOnes_pred: 65623, TPR[all: 0.458, HumanFC: 0.448, EpiMap: 0.469, TFs: 0.448], TNR[all: 0.548, HumanFC: 0.554, EpiMap: 0.579, TFs: 0.505], roc[HumanFC: 0.494, EpiMap: 0.497, TFs: 0.506 ], accuracy[HumanFC: 0.809, EpiMap: 0.562, TFs: 0.643 ]
11/15 05:49:51 AM | TRAINING: Epoch: 1, Batch: 155/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 23491, nOnes_pred: 65560, TPR[all: 0.456, HumanFC: 0.444, EpiMap: 0.466, TFs: 0.453], TNR[all: 0.548, HumanFC: 0.555, EpiMap: 0.579, TFs: 0.505], roc[HumanFC: 0.492, EpiMap: 0.503, TFs: 0.499 ], accuracy[HumanFC: 0.826, EpiMap: 0.535, TFs: 0.625 ]
11/15 05:49:56 AM | TRAINING: Epoch: 1, Batch: 160/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25628, nOnes_pred: 65436, TPR[all: 0.460, HumanFC: 0.448, EpiMap: 0.468, TFs: 0.464], TNR[all: 0.550, HumanFC: 0.556, EpiMap: 0.580, TFs: 0.508], roc[HumanFC: 0.506, EpiMap: 0.499, TFs: 0.506 ], accuracy[HumanFC: 0.799, EpiMap: 0.543, TFs: 0.561 ]
11/15 05:50:01 AM | TRAINING: Epoch: 1, Batch: 165/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25095, nOnes_pred: 65323, TPR[all: 0.456, HumanFC: 0.444, EpiMap: 0.465, TFs: 0.458], TNR[all: 0.550, HumanFC: 0.556, EpiMap: 0.580, TFs: 0.509], roc[HumanFC: 0.509, EpiMap: 0.502, TFs: 0.495 ], accuracy[HumanFC: 0.797, EpiMap: 0.521, TFs: 0.604 ]
11/15 05:50:05 AM | TRAINING: Epoch: 1, Batch: 170/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27600, nOnes_pred: 65233, TPR[all: 0.455, HumanFC: 0.441, EpiMap: 0.467, TFs: 0.456], TNR[all: 0.551, HumanFC: 0.557, EpiMap: 0.582, TFs: 0.509], roc[HumanFC: 0.497, EpiMap: 0.505, TFs: 0.495 ], accuracy[HumanFC: 0.766, EpiMap: 0.529, TFs: 0.535 ]
11/15 05:50:10 AM | TRAINING: Epoch: 1, Batch: 175/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 26249, nOnes_pred: 65110, TPR[all: 0.458, HumanFC: 0.447, EpiMap: 0.468, TFs: 0.456], TNR[all: 0.553, HumanFC: 0.559, EpiMap: 0.582, TFs: 0.512], roc[HumanFC: 0.498, EpiMap: 0.491, TFs: 0.515 ], accuracy[HumanFC: 0.781, EpiMap: 0.521, TFs: 0.625 ]
11/15 05:50:15 AM | TRAINING: Epoch: 1, Batch: 180/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25176, nOnes_pred: 64984, TPR[all: 0.454, HumanFC: 0.438, EpiMap: 0.464, TFs: 0.458], TNR[all: 0.553, HumanFC: 0.559, EpiMap: 0.581, TFs: 0.513], roc[HumanFC: 0.499, EpiMap: 0.499, TFs: 0.498 ], accuracy[HumanFC: 0.789, EpiMap: 0.523, TFs: 0.607 ]
11/15 05:50:20 AM | TRAINING: Epoch: 1, Batch: 185/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 28500, nOnes_pred: 64849, TPR[all: 0.454, HumanFC: 0.443, EpiMap: 0.465, TFs: 0.448], TNR[all: 0.554, HumanFC: 0.561, EpiMap: 0.582, TFs: 0.514], roc[HumanFC: 0.495, EpiMap: 0.502, TFs: 0.495 ], accuracy[HumanFC: 0.758, EpiMap: 0.539, TFs: 0.637 ]
11/15 05:50:25 AM | TRAINING: Epoch: 1, Batch: 190/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25876, nOnes_pred: 64678, TPR[all: 0.454, HumanFC: 0.440, EpiMap: 0.467, TFs: 0.449], TNR[all: 0.555, HumanFC: 0.562, EpiMap: 0.582, TFs: 0.516], roc[HumanFC: 0.504, EpiMap: 0.493, TFs: 0.502 ], accuracy[HumanFC: 0.799, EpiMap: 0.547, TFs: 0.635 ]
11/15 05:50:30 AM | TRAINING: Epoch: 1, Batch: 195/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25318, nOnes_pred: 64554, TPR[all: 0.454, HumanFC: 0.445, EpiMap: 0.464, TFs: 0.443], TNR[all: 0.556, HumanFC: 0.564, EpiMap: 0.580, TFs: 0.518], roc[HumanFC: 0.499, EpiMap: 0.500, TFs: 0.499 ], accuracy[HumanFC: 0.805, EpiMap: 0.562, TFs: 0.668 ]
11/15 05:50:35 AM | TRAINING: Epoch: 1, Batch: 200/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27782, nOnes_pred: 64377, TPR[all: 0.451, HumanFC: 0.440, EpiMap: 0.464, TFs: 0.443], TNR[all: 0.557, HumanFC: 0.565, EpiMap: 0.581, TFs: 0.520], roc[HumanFC: 0.500, EpiMap: 0.502, TFs: 0.496 ], accuracy[HumanFC: 0.758, EpiMap: 0.531, TFs: 0.688 ]
11/15 05:50:40 AM | TRAINING: Epoch: 1, Batch: 205/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 24980, nOnes_pred: 64184, TPR[all: 0.455, HumanFC: 0.440, EpiMap: 0.467, TFs: 0.453], TNR[all: 0.559, HumanFC: 0.567, EpiMap: 0.582, TFs: 0.523], roc[HumanFC: 0.497, EpiMap: 0.496, TFs: 0.501 ], accuracy[HumanFC: 0.811, EpiMap: 0.521, TFs: 0.682 ]
11/15 05:50:45 AM | TRAINING: Epoch: 1, Batch: 210/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27600, nOnes_pred: 64066, TPR[all: 0.448, HumanFC: 0.437, EpiMap: 0.463, TFs: 0.438], TNR[all: 0.559, HumanFC: 0.567, EpiMap: 0.580, TFs: 0.523], roc[HumanFC: 0.503, EpiMap: 0.501, TFs: 0.494 ], accuracy[HumanFC: 0.762, EpiMap: 0.527, TFs: 0.645 ]
11/15 05:50:49 AM | TRAINING: Epoch: 1, Batch: 215/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27026, nOnes_pred: 63876, TPR[all: 0.448, HumanFC: 0.436, EpiMap: 0.463, TFs: 0.426], TNR[all: 0.561, HumanFC: 0.569, EpiMap: 0.582, TFs: 0.524], roc[HumanFC: 0.495, EpiMap: 0.501, TFs: 0.497 ], accuracy[HumanFC: 0.770, EpiMap: 0.547, TFs: 0.641 ]
