11/26 11:55:50 PM | TRAINING: Epoch: 1, Batch: 105/8663, Loss: 0.690, perc_uncertainty: 1.000, nOnes_target: 11236, nOnes_pred: 60871, TPR[all: 0.422, HumanFC: 0.422, EpiMap: 0.426, TFs: 0.412], TNR[all: 0.580, HumanFC: 0.582, EpiMap: 0.603, TFs: 0.551], roc[HumanFC: 0.486, EpiMap: 0.498, TFs: 0.483 ], accuracy[HumanFC: 0.906, EpiMap: 0.846, TFs: 0.822 ]
11/26 11:55:56 PM | TRAINING: Epoch: 1, Batch: 110/8663, Loss: 0.690, perc_uncertainty: 1.000, nOnes_target: 9438, nOnes_pred: 60534, TPR[all: 0.419, HumanFC: 0.421, EpiMap: 0.421, TFs: 0.412], TNR[all: 0.582, HumanFC: 0.585, EpiMap: 0.604, TFs: 0.552], roc[HumanFC: 0.499, EpiMap: 0.509, TFs: 0.511 ], accuracy[HumanFC: 0.926, EpiMap: 0.869, TFs: 0.846 ]
11/26 11:56:02 PM | TRAINING: Epoch: 1, Batch: 115/8663, Loss: 0.690, perc_uncertainty: 1.000, nOnes_target: 9167, nOnes_pred: 60192, TPR[all: 0.413, HumanFC: 0.419, EpiMap: 0.419, TFs: 0.397], TNR[all: 0.584, HumanFC: 0.587, EpiMap: 0.608, TFs: 0.551], roc[HumanFC: 0.508, EpiMap: 0.495, TFs: 0.511 ], accuracy[HumanFC: 0.934, EpiMap: 0.875, TFs: 0.854 ]
11/26 11:56:07 PM | TRAINING: Epoch: 1, Batch: 120/8663, Loss: 0.690, perc_uncertainty: 1.000, nOnes_target: 10334, nOnes_pred: 59898, TPR[all: 0.413, HumanFC: 0.419, EpiMap: 0.418, TFs: 0.396], TNR[all: 0.587, HumanFC: 0.589, EpiMap: 0.614, TFs: 0.551], roc[HumanFC: 0.499, EpiMap: 0.490, TFs: 0.511 ], accuracy[HumanFC: 0.930, EpiMap: 0.854, TFs: 0.844 ]
11/26 11:56:13 PM | TRAINING: Epoch: 1, Batch: 125/8663, Loss: 0.689, perc_uncertainty: 1.000, nOnes_target: 10837, nOnes_pred: 59609, TPR[all: 0.411, HumanFC: 0.416, EpiMap: 0.407, TFs: 0.409], TNR[all: 0.589, HumanFC: 0.591, EpiMap: 0.616, TFs: 0.552], roc[HumanFC: 0.503, EpiMap: 0.498, TFs: 0.522 ], accuracy[HumanFC: 0.926, EpiMap: 0.838, TFs: 0.818 ]
11/26 11:56:18 PM | TRAINING: Epoch: 1, Batch: 130/8663, Loss: 0.689, perc_uncertainty: 1.000, nOnes_target: 9360, nOnes_pred: 59282, TPR[all: 0.415, HumanFC: 0.422, EpiMap: 0.416, TFs: 0.399], TNR[all: 0.591, HumanFC: 0.594, EpiMap: 0.619, TFs: 0.553], roc[HumanFC: 0.494, EpiMap: 0.492, TFs: 0.509 ], accuracy[HumanFC: 0.934, EpiMap: 0.854, TFs: 0.840 ]
11/26 11:56:24 PM | TRAINING: Epoch: 1, Batch: 135/8663, Loss: 0.689, perc_uncertainty: 1.000, nOnes_target: 11406, nOnes_pred: 58660, TPR[all: 0.408, HumanFC: 0.415, EpiMap: 0.400, TFs: 0.410], TNR[all: 0.595, HumanFC: 0.597, EpiMap: 0.627, TFs: 0.557], roc[HumanFC: 0.502, EpiMap: 0.495, TFs: 0.502 ], accuracy[HumanFC: 0.922, EpiMap: 0.830, TFs: 0.820 ]
11/26 11:56:30 PM | TRAINING: Epoch: 1, Batch: 140/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 5898, nOnes_pred: 58021, TPR[all: 0.412, HumanFC: 0.429, EpiMap: 0.412, TFs: 0.404], TNR[all: 0.600, HumanFC: 0.600, EpiMap: 0.634, TFs: 0.560], roc[HumanFC: 0.511, EpiMap: 0.496, TFs: 0.493 ], accuracy[HumanFC: 0.973, EpiMap: 0.891, TFs: 0.863 ]
11/26 11:56:35 PM | TRAINING: Epoch: 1, Batch: 145/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 8006, nOnes_pred: 57300, TPR[all: 0.397, HumanFC: 0.409, EpiMap: 0.390, TFs: 0.399], TNR[all: 0.605, HumanFC: 0.607, EpiMap: 0.637, TFs: 0.562], roc[HumanFC: 0.492, EpiMap: 0.508, TFs: 0.489 ], accuracy[HumanFC: 0.957, EpiMap: 0.859, TFs: 0.873 ]
11/26 11:56:41 PM | TRAINING: Epoch: 1, Batch: 150/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 8562, nOnes_pred: 56622, TPR[all: 0.385, HumanFC: 0.389, EpiMap: 0.388, TFs: 0.374], TNR[all: 0.609, HumanFC: 0.612, EpiMap: 0.642, TFs: 0.564], roc[HumanFC: 0.509, EpiMap: 0.501, TFs: 0.505 ], accuracy[HumanFC: 0.945, EpiMap: 0.859, TFs: 0.842 ]
